KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
ERR260185;KarlssonFH_2013;ERR260185_1.fastq.gz;ERR260185_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260186;KarlssonFH_2013;ERR260186_1.fastq.gz;ERR260186_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260187;KarlssonFH_2013;ERR260187_1.fastq.gz;ERR260187_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260188;KarlssonFH_2013;ERR260188_1.fastq.gz;ERR260188_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260189;KarlssonFH_2013;ERR260189_1.fastq.gz;ERR260189_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260190;KarlssonFH_2013;ERR260190_1.fastq.gz;ERR260190_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260191;KarlssonFH_2013;ERR260191_1.fastq.gz;ERR260191_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260192;KarlssonFH_2013;ERR260192_1.fastq.gz;ERR260192_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260193;KarlssonFH_2013;ERR260193_1.fastq.gz;ERR260193_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260194;KarlssonFH_2013;ERR260194_1.fastq.gz;ERR260194_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260195;KarlssonFH_2013;ERR260195_1.fastq.gz;ERR260195_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260196;KarlssonFH_2013;ERR260196_1.fastq.gz;ERR260196_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260197;KarlssonFH_2013;ERR260197_1.fastq.gz;ERR260197_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260198;KarlssonFH_2013;ERR260198_1.fastq.gz;ERR260198_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260199;KarlssonFH_2013;ERR260199_1.fastq.gz;ERR260199_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260200;KarlssonFH_2013;ERR260200_1.fastq.gz;ERR260200_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260201;KarlssonFH_2013;ERR260201_1.fastq.gz;ERR260201_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260202;KarlssonFH_2013;ERR260202_1.fastq.gz;ERR260202_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260203;KarlssonFH_2013;ERR260203_1.fastq.gz;ERR260203_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260204;KarlssonFH_2013;ERR260204_1.fastq.gz;ERR260204_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260205;KarlssonFH_2013;ERR260205_1.fastq.gz;ERR260205_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260206;KarlssonFH_2013;ERR260206_1.fastq.gz;ERR260206_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260207;KarlssonFH_2013;ERR260207_1.fastq.gz;ERR260207_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260208;KarlssonFH_2013;ERR260208_1.fastq.gz;ERR260208_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260209;KarlssonFH_2013;ERR260209_1.fastq.gz;ERR260209_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260210;KarlssonFH_2013;ERR260210_1.fastq.gz;ERR260210_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260211;KarlssonFH_2013;ERR260211_1.fastq.gz;ERR260211_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260212;KarlssonFH_2013;;;ERR260212.fastq.gz;False;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260213;KarlssonFH_2013;;;ERR260213.fastq.gz;False;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260214;KarlssonFH_2013;ERR260214_1.fastq.gz;ERR260214_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260215;KarlssonFH_2013;ERR260215_1.fastq.gz;ERR260215_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260216;KarlssonFH_2013;ERR260216_1.fastq.gz;ERR260216_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260217;KarlssonFH_2013;ERR260217_1.fastq.gz;ERR260217_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260218;KarlssonFH_2013;ERR260218_1.fastq.gz;ERR260218_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260219;KarlssonFH_2013;ERR260219_1.fastq.gz;ERR260219_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260220;KarlssonFH_2013;ERR260220_1.fastq.gz;ERR260220_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260221;KarlssonFH_2013;ERR260221_1.fastq.gz;ERR260221_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260222;KarlssonFH_2013;ERR260222_1.fastq.gz;ERR260222_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260223;KarlssonFH_2013;ERR260223_1.fastq.gz;ERR260223_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260224;KarlssonFH_2013;ERR260224_1.fastq.gz;ERR260224_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260225;KarlssonFH_2013;ERR260225_1.fastq.gz;ERR260225_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260226;KarlssonFH_2013;ERR260226_1.fastq.gz;ERR260226_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260227;KarlssonFH_2013;ERR260227_1.fastq.gz;ERR260227_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260228;KarlssonFH_2013;ERR260228_1.fastq.gz;ERR260228_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260229;KarlssonFH_2013;ERR260229_1.fastq.gz;ERR260229_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260230;KarlssonFH_2013;ERR260230_1.fastq.gz;ERR260230_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260231;KarlssonFH_2013;ERR260231_1.fastq.gz;ERR260231_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260232;KarlssonFH_2013;ERR260232_1.fastq.gz;ERR260232_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260233;KarlssonFH_2013;ERR260233_1.fastq.gz;ERR260233_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260234;KarlssonFH_2013;ERR260234_1.fastq.gz;ERR260234_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260235;KarlssonFH_2013;ERR260235_1.fastq.gz;ERR260235_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260236;KarlssonFH_2013;ERR260236_1.fastq.gz;ERR260236_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260237;KarlssonFH_2013;ERR260237_1.fastq.gz;ERR260237_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260238;KarlssonFH_2013;ERR260238_1.fastq.gz;ERR260238_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260239;KarlssonFH_2013;ERR260239_1.fastq.gz;ERR260239_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260240;KarlssonFH_2013;ERR260240_1.fastq.gz;ERR260240_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260241;KarlssonFH_2013;ERR260241_1.fastq.gz;ERR260241_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260242;KarlssonFH_2013;ERR260242_1.fastq.gz;ERR260242_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260243;KarlssonFH_2013;ERR260243_1.fastq.gz;ERR260243_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260244;KarlssonFH_2013;ERR260244_1.fastq.gz;ERR260244_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260245;KarlssonFH_2013;ERR260245_1.fastq.gz;ERR260245_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260246;KarlssonFH_2013;ERR260246_1.fastq.gz;ERR260246_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260247;KarlssonFH_2013;ERR260247_1.fastq.gz;ERR260247_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260248;KarlssonFH_2013;ERR260248_1.fastq.gz;ERR260248_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260249;KarlssonFH_2013;ERR260249_1.fastq.gz;ERR260249_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260250;KarlssonFH_2013;ERR260250_1.fastq.gz;ERR260250_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260251;KarlssonFH_2013;ERR260251_1.fastq.gz;ERR260251_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260252;KarlssonFH_2013;ERR260252_1.fastq.gz;ERR260252_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260253;KarlssonFH_2013;ERR260253_1.fastq.gz;ERR260253_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260254;KarlssonFH_2013;ERR260254_1.fastq.gz;ERR260254_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260255;KarlssonFH_2013;ERR260255_1.fastq.gz;ERR260255_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260256;KarlssonFH_2013;ERR260256_1.fastq.gz;ERR260256_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260257;KarlssonFH_2013;ERR260257_1.fastq.gz;ERR260257_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260258;KarlssonFH_2013;ERR260258_1.fastq.gz;ERR260258_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260259;KarlssonFH_2013;ERR260259_1.fastq.gz;ERR260259_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260260;KarlssonFH_2013;ERR260260_1.fastq.gz;ERR260260_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260261;KarlssonFH_2013;ERR260261_1.fastq.gz;ERR260261_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260262;KarlssonFH_2013;ERR260262_1.fastq.gz;ERR260262_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260263;KarlssonFH_2013;ERR260263_1.fastq.gz;ERR260263_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260264;KarlssonFH_2013;ERR260264_1.fastq.gz;ERR260264_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260265;KarlssonFH_2013;ERR260265_1.fastq.gz;ERR260265_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260266;KarlssonFH_2013;ERR260266_1.fastq.gz;ERR260266_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260267;KarlssonFH_2013;ERR260267_1.fastq.gz;ERR260267_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260268;KarlssonFH_2013;ERR260268_1.fastq.gz;ERR260268_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260269;KarlssonFH_2013;ERR260269_1.fastq.gz;ERR260269_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260270;KarlssonFH_2013;ERR260270_1.fastq.gz;ERR260270_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260271;KarlssonFH_2013;ERR260271_1.fastq.gz;ERR260271_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260272;KarlssonFH_2013;ERR260272_1.fastq.gz;ERR260272_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260273;KarlssonFH_2013;ERR260273_1.fastq.gz;ERR260273_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260274;KarlssonFH_2013;ERR260274_1.fastq.gz;ERR260274_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260275;KarlssonFH_2013;ERR260275_1.fastq.gz;ERR260275_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR260276;KarlssonFH_2013;ERR260276_1.fastq.gz;ERR260276_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR275251;KarlssonFH_2013;ERR275251_1.fastq.gz;ERR275251_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
ERR275252;KarlssonFH_2013;ERR275252_1.fastq.gz;ERR275252_2.fastq.gz;;True;/gfs/data/curated_metagenomes/KarlssonFH_2013
